"Item Code",Description,Qty,UOM,Currency,Price,"Reference Doc","GR Date","Plant Code","Plant Name","Vat Inc.","PO Number","GR Number","Reason for Failure"
4000009231,"Fruit,ube,halaya,frozen,450g/pk",900,PAC,PHP,75465,5064,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",84520.8,3083790020,5016504684,"Invalid Date Format: 11 24 25"
4000010551,"Dessert,leche flan,500gm/pk",849.3506494,PAC,PHP,73043.88,5064.324675,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",81809.15,3083790020,5016504684,"Invalid Date Format: 11 22 25"
4000010954,"Dessert,leche flan,500gm/pk",852.4562394,PAC,PHP,73716.3,5064.372671,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",82562.25,3083790020,5016504684,"Invalid Date Format: 11 22 25"
4000011357,"Dessert,leche flan,500gm/pk",855.5618295,PAC,PHP,74388.71,5064.420666,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",83315.35,3083807884,5016511805,"Invalid Date Format: 11 22 25"
4000011759,"Dessert,leche flan,500gm/pk",858.6674195,PAC,PHP,75061.12,5064.468662,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",84068.46,3083807884,5016511805,"Invalid Date Format: 11 22 25"
4000012162,"Dessert,leche flan,500gm/pk",861.7730096,PAC,PHP,75733.53,5064.516657,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",84821.56,3083807884,5016511805,"Invalid Date Format: 11 22 25"
4000012565,"Fruit,red mongo,sweetened,frozen,500g/pk",864.8785997,PAC,PHP,76405.95,5064.564653,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",85574.66,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000012967,"Fruit,red mongo,sweetened,frozen,500g/pk",867.9841897,PAC,PHP,77078.36,5064.612648,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",86327.76,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000013370,"Fruit,ylw bean,sweetened,frozen,500g/pk",871.0897798,PAC,PHP,77750.77,5064.660644,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",87080.87,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000013773,"Fruit,ylw bean,sweetened,frozen,500g/pk",874.1953698,PAC,PHP,78423.19,5064.708639,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",87833.97,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000014175,"Fruit,macapuno,sweetened,frozen,500g/pk",877.3009599,PAC,PHP,79095.6,5064.756635,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",88587.07,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000014578,"Fruit,macapuno,sweetened,frozen,500g/pk",880.40655,PAC,PHP,79768.01,5064.80463,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",89340.17,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000014981,"Fruit,macapuno,sweetened,frozen,500g/pk",883.51214,PAC,PHP,80440.42,5064.852626,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",90093.27,3083807884,5016511805,"Invalid Date Format: 11 24 25"
4000015383,"Dessert,leche flan,500gm/pk",886.6177301,PAC,PHP,81112.84,5064.900621,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",90846.38,3083807884,5016511822,"Invalid Date Format: 11 22 25"
4000015786,"Dessert,leche flan,500gm/pk",889.7233202,PAC,PHP,81785.25,5064.948617,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",91599.48,3083807884,5016511822,"Invalid Date Format: 11 22 25"
4000016189,"Dessert,leche flan,500gm/pk",892.8289102,PAC,PHP,82457.66,5064.996612,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",92352.58,3083807884,5016511822,"Invalid Date Format: 11 22 25"
4000016591,"Dessert,leche flan,500gm/pk",895.9345003,PAC,PHP,83130.07,5065.044608,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",93105.68,3083807884,5016511822,"Invalid Date Format: 11 22 25"
4000016994,"Dessert,leche flan,500gm/pk",899.0400903,PAC,PHP,83802.49,5065.092603,"11 22 25",ZL07,"ZF Logistics Bulacan Cold",93858.79,3083807884,5016511822,"Invalid Date Format: 11 22 25"
4000017397,"Fruit,red mongo,sweetened,frozen,500g/pk",902.1456804,PAC,PHP,84474.9,5065.140599,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",94611.89,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000017799,"Fruit,red mongo,sweetened,frozen,500g/pk",905.2512705,PAC,PHP,85147.31,5065.188594,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",95364.99,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000018202,"Fruit,ylw bean,sweetened,frozen,500g/pk",908.3568605,PAC,PHP,85819.73,5065.236589,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",96118.09,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000018604,"Fruit,ylw bean,sweetened,frozen,500g/pk",911.4624506,PAC,PHP,86492.14,5065.284585,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",96871.19,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000019007,"Fruit,macapuno,sweetened,frozen,500g/pk",914.5680407,PAC,PHP,87164.55,5065.33258,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",97624.3,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000019410,"Fruit,macapuno,sweetened,frozen,500g/pk",917.6736307,PAC,PHP,87836.96,5065.380576,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",98377.4,3083790019,5016526224,"Invalid Date Format: 11 24 25"
4000019812,"Fruit,macapuno,sweetened,frozen,500g/pk",920.7792208,PAC,PHP,88509.38,5065.428571,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",99130.5,3083790019,5016526224,"Invalid Date Format: 11 24 25"
