"Item Code",Description,Qty,UOM,Currency,Price,"Reference Doc","GR Date","Plant Code","Plant Name","Vat Inc.","PO Number","GR Number","Reason for Failure"
4000009231,"Fruit,ube,halaya,frozen,450g/pk",120,PAC,PHP,10062,5058,17/11/2025,ZL20,"ZF Logistics Taytay",11269.44,3083790019,5016471215,"Invalid Date Format: 17/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",150,PAC,PHP,11265,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",12616.8,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",450,PAC,PHP,33795,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",37850.4,3083807884,5016477887,"Invalid Date Format: 18/11/2025"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",900,PAC,PHP,37800,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",42336,3083807884,5016477946,"Invalid Date Format: 18/11/2025"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",900,PAC,PHP,37800,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",42336,3083807884,5016477946,"Invalid Date Format: 18/11/2025"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",900,PAC,PHP,37800,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",42336,3083807884,5016477946,"Invalid Date Format: 18/11/2025"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",600,PAC,PHP,25200,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",28224,3083807884,5016477946,"Invalid Date Format: 18/11/2025"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016478043,"Invalid Date Format: 18/11/2025"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016478043,"Invalid Date Format: 18/11/2025"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016478043,"Invalid Date Format: 18/11/2025"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",100,PAC,PHP,4080,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",4569.6,3083807884,5016478043,"Invalid Date Format: 18/11/2025"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000057,"Fruit,langka,sweetened,500gm/pk",900,PAC,PHP,67590,5061,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",75700.8,3083807884,5016480917,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",79367.68,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
4000000058,"Dessert,leche flan,500gm/pk",100,PAC,PHP,8858,5062,18/11/2025,ZL07,"ZF Logistics Bulacan Cold",9920.96,3083790020,5016481218,"Invalid Date Format: 18/11/2025"
