"Item Code",Description,Qty,UOM,Currency,Price,"Reference Doc","GR Date","Plant Code","Plant Name","Vat Inc.","PO Number","GR Number","Reason for Failure"
4000009231,"Fruit,ube,halaya,frozen,450g/pk",900,PAC,PHP,75465,5064,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",84520.8,3083790020,5016504684,"Invalid Date Format: 11 24 25"
4000009231,"Fruit,ube,halaya,frozen,450g/pk",900,PAC,PHP,75465,5064,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",84520.8,3083790020,5016504684,"Invalid Date Format: 11 24 25"
4000009231,"Fruit,ube,halaya,frozen,450g/pk",700,PAC,PHP,58695,5064,"11 24 25",ZL07,"ZF Logistics Bulacan Cold",65738.4,3083790020,5016504684,"Invalid Date Format: 11 24 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",900,PAC,PHP,36450,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",40824,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000056,"Fruit,banana,sweetened,500gmkg/pk",500,PAC,PHP,20250,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",22680,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",900,PAC,PHP,37800,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",42336,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",900,PAC,PHP,37800,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",42336,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",840,PAC,PHP,35280,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",39513.6,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000066,"Fruit,mongo,red,sweetened,500gm/pk",660,PAC,PHP,27720,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",31046.4,3083807884,5016511805,"Invalid Date Format: 11 25 25"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016511822,"Invalid Date Format: 11 25 25"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016511822,"Invalid Date Format: 11 25 25"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016511822,"Invalid Date Format: 11 25 25"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",900,PAC,PHP,36720,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",41126.4,3083807884,5016511822,"Invalid Date Format: 11 25 25"
4000000064,"Fruit,beans,yellow,sweetened,500gm/pk",400,PAC,PHP,16320,5065,"11 25 25",ZL07,"ZF Logistics Bulacan Cold",18278.4,3083807884,5016511822,"Invalid Date Format: 11 25 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",800,PAC,PHP,70864,5066,"11 27 25",ZL20,"ZF Logistics Taytay",79367.68,3083790019,5016526224,"Invalid Date Format: 11 27 25"
4000000058,"Dessert,leche flan,500gm/pk",200,PAC,PHP,17716,5066,"11 27 25",ZL20,"ZF Logistics Taytay",19841.92,3083790019,5016526224,"Invalid Date Format: 11 27 25"
